,variable,1-JS Divergence,1-NMSE,num_samples,overlap,noise (%),missingness,seed,algorithm
268099,Variable_32,0.5197311499285429,0.1835726142999391,1000,20,50.0,noise,10,MICE
268100,Variable_33,0.5379800334866702,0.7050918318719464,1000,20,50.0,noise,10,MICE
268101,Variable_34,0.5349367480275731,0.855376910174824,1000,20,50.0,noise,10,MICE
268102,Variable_35,0.537131740890481,0.7826649950143091,1000,20,50.0,noise,10,MICE
268103,Variable_36,0.5603103294813843,0.8368808033360728,1000,20,50.0,noise,10,MICE
268104,Variable_37,0.4827304303688237,0.6210130946770105,1000,20,50.0,noise,10,MICE
268105,Variable_38,0.5457149199698441,0.6390525713286869,1000,20,50.0,noise,10,MICE
268106,Variable_39,0.5416360287471631,0.8304510934446434,1000,20,50.0,noise,10,MICE
268107,Variable_40,0.4876812772399181,-0.5163636090062487,1000,20,50.0,noise,10,MICE
268108,Variable_1,0.3183528961318632,-0.3384937847440861,1000,20,30.0,noise-blocks-dependence,1,MICE
268109,Variable_2,0.216907437889136,-2.714143731477085,1000,20,30.0,noise-blocks-dependence,1,MICE
268110,Variable_3,0.2305966101636873,-2.5499084692251803,1000,20,30.0,noise-blocks-dependence,1,MICE
268111,Variable_4,0.5925941153202234,0.6886183093405035,1000,20,30.0,noise-blocks-dependence,1,MICE
268112,Variable_5,0.4485998606395427,0.8833311713253842,1000,20,30.0,noise-blocks-dependence,1,MICE
268113,Variable_6,0.5511147545814649,0.7369560841151384,1000,20,30.0,noise-blocks-dependence,1,MICE
268114,Variable_7,0.2118455978342532,-2.6453855091588085,1000,20,30.0,noise-blocks-dependence,1,MICE
268115,Variable_8,0.4629672639030865,-0.6412663210041711,1000,20,30.0,noise-blocks-dependence,1,MICE
268116,Variable_9,0.5884594721563973,-0.6812290121565383,1000,20,30.0,noise-blocks-dependence,1,MICE
268117,Variable_10,0.3792812070632679,-0.9696174333228992,1000,20,30.0,noise-blocks-dependence,1,MICE
268118,Variable_11,0.3853779552162119,-0.3472855397747862,1000,20,30.0,noise-blocks-dependence,1,MICE
268119,Variable_12,0.4075007470971468,-0.8627231685746672,1000,20,30.0,noise-blocks-dependence,1,MICE
268120,Variable_13,0.2789280315980309,-1.3216672563739542,1000,20,30.0,noise-blocks-dependence,1,MICE
268121,Variable_14,0.3469953519438525,-1.4846499814583187,1000,20,30.0,noise-blocks-dependence,1,MICE
268122,Variable_15,0.5832303302660318,-0.0399255719950455,1000,20,30.0,noise-blocks-dependence,1,MICE
268123,Variable_16,0.5395132449853726,0.3655924841340755,1000,20,30.0,noise-blocks-dependence,1,MICE
268124,Variable_17,0.6041164227157685,0.3778879521774467,1000,20,30.0,noise-blocks-dependence,1,MICE
268125,Variable_18,0.4551893092210184,0.008445122335388,1000,20,30.0,noise-blocks-dependence,1,MICE
268126,Variable_19,0.6236333259037892,-0.0905726493458023,1000,20,30.0,noise-blocks-dependence,1,MICE
268127,Variable_20,0.5210753980568483,-0.0631933988982194,1000,20,30.0,noise-blocks-dependence,1,MICE
268128,Variable_21,0.5795313651404672,-0.1734693013805057,1000,20,30.0,noise-blocks-dependence,1,MICE
268129,Variable_22,0.4698824587487668,-0.1770413962831256,1000,20,30.0,noise-blocks-dependence,1,MICE
268130,Variable_23,0.5718167751342669,0.2493729472311715,1000,20,30.0,noise-blocks-dependence,1,MICE
268131,Variable_24,0.5159283772959333,0.4686189975404454,1000,20,30.0,noise-blocks-dependence,1,MICE
268132,Variable_25,0.5532167812775024,0.5898827459283569,1000,20,30.0,noise-blocks-dependence,1,MICE
268133,Variable_26,0.5710286564272267,0.567620087673772,1000,20,30.0,noise-blocks-dependence,1,MICE
268134,Variable_27,0.6036801516527885,0.762941242118876,1000,20,30.0,noise-blocks-dependence,1,MICE
268135,Variable_28,0.2966551859930141,-2.358837439001188,1000,20,30.0,noise-blocks-dependence,1,MICE
268136,Variable_29,0.2272617924608508,-0.0628542310309443,1000,20,30.0,noise-blocks-dependence,1,MICE
268137,Variable_30,0.4790746405759604,0.6435683989289276,1000,20,30.0,noise-blocks-dependence,1,MICE
268138,Variable_31,0.4558297352832171,-0.5465951543274925,1000,20,30.0,noise-blocks-dependence,1,MICE
268139,Variable_32,0.5414931362862437,0.2402184752507629,1000,20,30.0,noise-blocks-dependence,1,MICE
268140,Variable_33,0.5489149013116315,0.8325965336167344,1000,20,30.0,noise-blocks-dependence,1,MICE
268141,Variable_34,0.4791627057457936,0.6140789330487344,1000,20,30.0,noise-blocks-dependence,1,MICE
268142,Variable_35,0.4333617730170107,0.7556872851840908,1000,20,30.0,noise-blocks-dependence,1,MICE
268143,Variable_36,0.291400146729046,0.5953328276717174,1000,20,30.0,noise-blocks-dependence,1,MICE
268144,Variable_37,0.4489189036708436,0.8295084163117588,1000,20,30.0,noise-blocks-dependence,1,MICE
268145,Variable_38,0.5225521361590721,0.6150124288350329,1000,20,30.0,noise-blocks-dependence,1,MICE
268146,Variable_39,0.4718595209926404,0.7975764446544574,1000,20,30.0,noise-blocks-dependence,1,MICE
268147,Variable_40,0.4518673027753487,-0.9677767278572932,1000,20,30.0,noise-blocks-dependence,1,MICE
268148,Variable_1,0.2363228668166077,-1.269665865776652,1000,20,30.0,noise-blocks-dependence,2,MICE
268149,Variable_2,0.1924768544221993,-3.831593759838869,1000,20,30.0,noise-blocks-dependence,2,MICE
268150,Variable_3,0.175900012005236,-3.938406055023136,1000,20,30.0,noise-blocks-dependence,2,MICE
268151,Variable_4,0.5908410634776549,0.722499430107391,1000,20,30.0,noise-blocks-dependence,2,MICE
268152,Variable_5,0.4539525478659771,0.87126034732803,1000,20,30.0,noise-blocks-dependence,2,MICE
268153,Variable_6,0.5627095512317906,0.7332695717797024,1000,20,30.0,noise-blocks-dependence,2,MICE
268154,Variable_7,0.3223584077410472,-2.0016192704540137,1000,20,30.0,noise-blocks-dependence,2,MICE
268155,Variable_8,0.4373964420926134,-0.7429368177603739,1000,20,30.0,noise-blocks-dependence,2,MICE
268156,Variable_9,0.5490143084072793,-0.721076919778556,1000,20,30.0,noise-blocks-dependence,2,MICE
268157,Variable_10,0.3467430943884932,-0.8913085320549827,1000,20,30.0,noise-blocks-dependence,2,MICE
268158,Variable_11,0.3422927046082388,-1.103023665342921,1000,20,30.0,noise-blocks-dependence,2,MICE
268159,Variable_12,0.4039727928471691,-1.4471901942324452,1000,20,30.0,noise-blocks-dependence,2,MICE
268160,Variable_13,0.2866596426701403,-1.5404584951666531,1000,20,30.0,noise-blocks-dependence,2,MICE
268161,Variable_14,0.2746639475343706,-2.982503298138932,1000,20,30.0,noise-blocks-dependence,2,MICE
268162,Variable_15,0.5301935968933604,-0.0202745616030157,1000,20,30.0,noise-blocks-dependence,2,MICE
268163,Variable_16,0.5377270518645201,0.2538785753489637,1000,20,30.0,noise-blocks-dependence,2,MICE
268164,Variable_17,0.5411109965762464,0.412298201053849,1000,20,30.0,noise-blocks-dependence,2,MICE
268165,Variable_18,0.4547168630952407,0.0626256633301679,1000,20,30.0,noise-blocks-dependence,2,MICE
268166,Variable_19,0.5231708071156516,-0.0929036522599657,1000,20,30.0,noise-blocks-dependence,2,MICE
268167,Variable_20,0.5632875607535481,0.0140177279179827,1000,20,30.0,noise-blocks-dependence,2,MICE
268168,Variable_21,0.572886067500183,-0.123029385056653,1000,20,30.0,noise-blocks-dependence,2,MICE
268169,Variable_22,0.463770557194582,-0.3146967425749882,1000,20,30.0,noise-blocks-dependence,2,MICE
268170,Variable_23,0.5551958431509769,0.3411972024049214,1000,20,30.0,noise-blocks-dependence,2,MICE
268171,Variable_24,0.5511004470301188,0.478114150011086,1000,20,30.0,noise-blocks-dependence,2,MICE
268172,Variable_25,0.5702985597419659,0.6401621708159558,1000,20,30.0,noise-blocks-dependence,2,MICE
268173,Variable_26,0.5677367919027301,0.6925069835615885,1000,20,30.0,noise-blocks-dependence,2,MICE
268174,Variable_27,0.5859557024470345,0.8101006290534918,1000,20,30.0,noise-blocks-dependence,2,MICE
268175,Variable_28,0.4798681081563821,-0.4303677788480757,1000,20,30.0,noise-blocks-dependence,2,MICE
268176,Variable_29,0.2519773885219848,0.2448754249093697,1000,20,30.0,noise-blocks-dependence,2,MICE
268177,Variable_30,0.4641092225120699,0.6725213629359629,1000,20,30.0,noise-blocks-dependence,2,MICE
268178,Variable_31,0.3732237217705112,-0.8834504580663634,1000,20,30.0,noise-blocks-dependence,2,MICE
268179,Variable_32,0.6031786951794469,0.3233696499110933,1000,20,30.0,noise-blocks-dependence,2,MICE
268180,Variable_33,0.5527346321253664,0.8569088357209291,1000,20,30.0,noise-blocks-dependence,2,MICE
268181,Variable_34,0.5338942940444271,0.6406515070742747,1000,20,30.0,noise-blocks-dependence,2,MICE
268182,Variable_35,0.4617261675746613,0.7817654936185519,1000,20,30.0,noise-blocks-dependence,2,MICE
268183,Variable_36,0.3072390087162652,-0.1615800178422515,1000,20,30.0,noise-blocks-dependence,2,MICE
268184,Variable_37,0.4315916166235141,0.8465097263061966,1000,20,30.0,noise-blocks-dependence,2,MICE
268185,Variable_38,0.5629850930851863,0.6028390268564827,1000,20,30.0,noise-blocks-dependence,2,MICE
268186,Variable_39,0.4527136266039242,0.7919574495731794,1000,20,30.0,noise-blocks-dependence,2,MICE
268187,Variable_40,0.3597115491796885,-1.2590063138411818,1000,20,30.0,noise-blocks-dependence,2,MICE
268188,Variable_1,0.2081816307776965,-1.7677415468405897,1000,20,30.0,noise-blocks-dependence,3,MICE
268189,Variable_2,0.2601651480151649,-2.46010123852776,1000,20,30.0,noise-blocks-dependence,3,MICE
268190,Variable_3,0.1787846219353316,-3.3520927014241773,1000,20,30.0,noise-blocks-dependence,3,MICE
268191,Variable_4,0.5871193000759686,0.6896349905625971,1000,20,30.0,noise-blocks-dependence,3,MICE
268192,Variable_5,0.4386910826959906,0.8753246928113969,1000,20,30.0,noise-blocks-dependence,3,MICE
268193,Variable_6,0.5623160268632172,0.7201780397891833,1000,20,30.0,noise-blocks-dependence,3,MICE
268194,Variable_7,0.4265142727680008,-0.8706096243544603,1000,20,30.0,noise-blocks-dependence,3,MICE
268195,Variable_8,0.5126145477054711,-0.217416354053926,1000,20,30.0,noise-blocks-dependence,3,MICE
268196,Variable_9,0.6037455417983937,-0.7746571882781699,1000,20,30.0,noise-blocks-dependence,3,MICE
268197,Variable_10,0.3265433904621855,-0.9787247337600102,1000,20,30.0,noise-blocks-dependence,3,MICE
268198,Variable_11,0.4269712085895801,0.2222973778213898,1000,20,30.0,noise-blocks-dependence,3,MICE
268199,Variable_12,0.2798256763224899,-1.8584551345837488,1000,20,30.0,noise-blocks-dependence,3,MICE
268200,Variable_13,0.4127049746984136,0.1829932818548323,1000,20,30.0,noise-blocks-dependence,3,MICE
268201,Variable_14,0.354703761639847,-1.24828619362117,1000,20,30.0,noise-blocks-dependence,3,MICE
268202,Variable_15,0.5634338885414678,0.1795238901120055,1000,20,30.0,noise-blocks-dependence,3,MICE
268203,Variable_16,0.5421387497507345,0.3527612403641096,1000,20,30.0,noise-blocks-dependence,3,MICE
268204,Variable_17,0.5934325351173126,0.3382371404287669,1000,20,30.0,noise-blocks-dependence,3,MICE
268205,Variable_18,0.4499176526948409,-0.0959335504227476,1000,20,30.0,noise-blocks-dependence,3,MICE
268206,Variable_19,0.573666615601411,-0.1029050264496966,1000,20,30.0,noise-blocks-dependence,3,MICE
268207,Variable_20,0.547855805598725,-0.1820225863454558,1000,20,30.0,noise-blocks-dependence,3,MICE
268208,Variable_21,0.5837069986296017,-0.1585870580816766,1000,20,30.0,noise-blocks-dependence,3,MICE
268209,Variable_22,0.4546946613612251,-0.4916617156114879,1000,20,30.0,noise-blocks-dependence,3,MICE
268210,Variable_23,0.5651265008315338,0.3639020829616886,1000,20,30.0,noise-blocks-dependence,3,MICE
268211,Variable_24,0.5360276211688924,0.5033433277881196,1000,20,30.0,noise-blocks-dependence,3,MICE
268212,Variable_25,0.50810558439476,0.5531245131843294,1000,20,30.0,noise-blocks-dependence,3,MICE
268213,Variable_26,0.5815615431244192,0.6216675441215617,1000,20,30.0,noise-blocks-dependence,3,MICE
268214,Variable_27,0.5728335595022508,0.7353339402499841,1000,20,30.0,noise-blocks-dependence,3,MICE
268215,Variable_28,0.4641461259939851,-0.5256375839449916,1000,20,30.0,noise-blocks-dependence,3,MICE
268216,Variable_29,0.200263656604268,0.1693454029659952,1000,20,30.0,noise-blocks-dependence,3,MICE
268217,Variable_30,0.5141204173888385,0.6751472357164807,1000,20,30.0,noise-blocks-dependence,3,MICE
268218,Variable_31,0.3082646951845147,-1.6734785223146305,1000,20,30.0,noise-blocks-dependence,3,MICE
268219,Variable_32,0.5699547611006481,0.3895577833001393,1000,20,30.0,noise-blocks-dependence,3,MICE
268220,Variable_33,0.5133787063926651,0.8427679448285508,1000,20,30.0,noise-blocks-dependence,3,MICE
268221,Variable_34,0.534280838300468,0.4998888462656139,1000,20,30.0,noise-blocks-dependence,3,MICE
268222,Variable_35,0.4417421273973987,0.6377100141860523,1000,20,30.0,noise-blocks-dependence,3,MICE
268223,Variable_36,0.3026801420372638,0.2996161391710559,1000,20,30.0,noise-blocks-dependence,3,MICE
268224,Variable_37,0.3956055385372282,0.4810408520376471,1000,20,30.0,noise-blocks-dependence,3,MICE
268225,Variable_38,0.5609106963912174,0.5580230712285157,1000,20,30.0,noise-blocks-dependence,3,MICE
268226,Variable_39,0.4586698767234612,0.77101982444842,1000,20,30.0,noise-blocks-dependence,3,MICE
268227,Variable_40,0.2183022184900255,-3.1366259901736315,1000,20,30.0,noise-blocks-dependence,3,MICE
268228,Variable_1,0.2124284096310548,-1.561630682122781,1000,20,30.0,noise-blocks-dependence,4,MICE
268229,Variable_2,0.3671001555866793,-1.521620863013462,1000,20,30.0,noise-blocks-dependence,4,MICE
268230,Variable_3,0.1736663169288205,-4.065042449190462,1000,20,30.0,noise-blocks-dependence,4,MICE
268231,Variable_4,0.6239278214629849,0.6941374607592921,1000,20,30.0,noise-blocks-dependence,4,MICE
268232,Variable_5,0.4446129591640056,0.8714911300188005,1000,20,30.0,noise-blocks-dependence,4,MICE
268233,Variable_6,0.5546778849244764,0.7107409736593664,1000,20,30.0,noise-blocks-dependence,4,MICE
268234,Variable_7,0.4782567504166499,-0.6058150279749419,1000,20,30.0,noise-blocks-dependence,4,MICE
268235,Variable_8,0.3924844136699867,-1.032366583651911,1000,20,30.0,noise-blocks-dependence,4,MICE
268236,Variable_9,0.5748099566229916,-0.8998363481419884,1000,20,30.0,noise-blocks-dependence,4,MICE
268237,Variable_10,0.3583318317202896,-0.8242801063054626,1000,20,30.0,noise-blocks-dependence,4,MICE
268238,Variable_11,0.3464917891672074,-0.7587374934758748,1000,20,30.0,noise-blocks-dependence,4,MICE
268239,Variable_12,0.4551561394103857,-0.968479872116117,1000,20,30.0,noise-blocks-dependence,4,MICE
268240,Variable_13,0.3307807630628065,-0.7144699423824723,1000,20,30.0,noise-blocks-dependence,4,MICE
268241,Variable_14,0.352024215022888,-1.3458552838243958,1000,20,30.0,noise-blocks-dependence,4,MICE
268242,Variable_15,0.5308267884627837,0.169172722420018,1000,20,30.0,noise-blocks-dependence,4,MICE
268243,Variable_16,0.5572026554046043,0.3058004111869545,1000,20,30.0,noise-blocks-dependence,4,MICE
268244,Variable_17,0.574405982780046,0.3647579811163514,1000,20,30.0,noise-blocks-dependence,4,MICE
268245,Variable_18,0.4344234870752884,0.058842704980131,1000,20,30.0,noise-blocks-dependence,4,MICE
268246,Variable_19,0.5193517756604087,-0.1050572781419105,1000,20,30.0,noise-blocks-dependence,4,MICE
268247,Variable_20,0.5532888259233368,0.0727547928100396,1000,20,30.0,noise-blocks-dependence,4,MICE
268248,Variable_21,0.5777752234151767,-0.0373916904564994,1000,20,30.0,noise-blocks-dependence,4,MICE
268249,Variable_22,0.3926519821440259,-1.259181619022606,1000,20,30.0,noise-blocks-dependence,4,MICE
268250,Variable_23,0.5817151027109692,0.344179234391352,1000,20,30.0,noise-blocks-dependence,4,MICE
268251,Variable_24,0.5582336746304106,0.4611168523179297,1000,20,30.0,noise-blocks-dependence,4,MICE
268252,Variable_25,0.5427195395657559,0.6340047328308103,1000,20,30.0,noise-blocks-dependence,4,MICE
268253,Variable_26,0.5816088219972135,0.6620370799125557,1000,20,30.0,noise-blocks-dependence,4,MICE
268254,Variable_27,0.5924840992506599,0.8123630589616563,1000,20,30.0,noise-blocks-dependence,4,MICE
268255,Variable_28,0.4672754402150531,-0.3605343952958737,1000,20,30.0,noise-blocks-dependence,4,MICE
268256,Variable_29,0.3045333427888346,-0.0370264528202557,1000,20,30.0,noise-blocks-dependence,4,MICE
268257,Variable_30,0.4588446256025977,0.6707550063779388,1000,20,30.0,noise-blocks-dependence,4,MICE
268258,Variable_31,0.3721627571547327,-1.2871910853110404,1000,20,30.0,noise-blocks-dependence,4,MICE
268259,Variable_32,0.502294919756794,0.4045099555019954,1000,20,30.0,noise-blocks-dependence,4,MICE
268260,Variable_33,0.53094978472448,0.8498745343282139,1000,20,30.0,noise-blocks-dependence,4,MICE
268261,Variable_34,0.5692473551051621,0.5446786767781941,1000,20,30.0,noise-blocks-dependence,4,MICE
268262,Variable_35,0.4429560774626335,0.6411985620393412,1000,20,30.0,noise-blocks-dependence,4,MICE
268263,Variable_36,0.3178422430218013,0.1830341116289536,1000,20,30.0,noise-blocks-dependence,4,MICE
268264,Variable_37,0.4316878012934037,0.7162711940017825,1000,20,30.0,noise-blocks-dependence,4,MICE
268265,Variable_38,0.5495772120345072,0.5168811040165131,1000,20,30.0,noise-blocks-dependence,4,MICE
268266,Variable_39,0.4609355684106883,0.7222480077468412,1000,20,30.0,noise-blocks-dependence,4,MICE
268267,Variable_40,0.3056098048509441,-2.33594649075711,1000,20,30.0,noise-blocks-dependence,4,MICE
268268,Variable_1,0.2375420577005922,-1.324652777408911,1000,20,30.0,noise-blocks-dependence,5,MICE
268269,Variable_2,0.2081632191483141,-3.821285306115684,1000,20,30.0,noise-blocks-dependence,5,MICE
268270,Variable_3,0.1780446640906819,-3.6781051246830057,1000,20,30.0,noise-blocks-dependence,5,MICE
268271,Variable_4,0.5889241233440468,0.7145053582502807,1000,20,30.0,noise-blocks-dependence,5,MICE
268272,Variable_5,0.452437751437164,0.8848965804283313,1000,20,30.0,noise-blocks-dependence,5,MICE
268273,Variable_6,0.5683388646012032,0.7427229895987566,1000,20,30.0,noise-blocks-dependence,5,MICE
268274,Variable_7,0.3167685088614074,-1.7982983054003014,1000,20,30.0,noise-blocks-dependence,5,MICE
268275,Variable_8,0.3941700808478874,-1.1583924291075238,1000,20,30.0,noise-blocks-dependence,5,MICE
268276,Variable_9,0.571201094786514,-0.8318974979823055,1000,20,30.0,noise-blocks-dependence,5,MICE
268277,Variable_10,0.4339549937999263,-0.4229402306418821,1000,20,30.0,noise-blocks-dependence,5,MICE
268278,Variable_11,0.3916929496622179,-0.2851432402816489,1000,20,30.0,noise-blocks-dependence,5,MICE
268279,Variable_12,0.3631569705533742,-1.5857369340398857,1000,20,30.0,noise-blocks-dependence,5,MICE
268280,Variable_13,0.2947830189205882,-1.1521161270806588,1000,20,30.0,noise-blocks-dependence,5,MICE
268281,Variable_14,0.4702154077049342,-0.3832266267201445,1000,20,30.0,noise-blocks-dependence,5,MICE
268282,Variable_15,0.5522900850992847,0.2118220459664723,1000,20,30.0,noise-blocks-dependence,5,MICE
268283,Variable_16,0.5847837118126371,0.3519107062592178,1000,20,30.0,noise-blocks-dependence,5,MICE
268284,Variable_17,0.5820454126467683,0.3411439091727604,1000,20,30.0,noise-blocks-dependence,5,MICE
268285,Variable_18,0.4283145099044178,-0.0332144165518666,1000,20,30.0,noise-blocks-dependence,5,MICE
268286,Variable_19,0.6061035043224856,-0.082540082833485,1000,20,30.0,noise-blocks-dependence,5,MICE
268287,Variable_20,0.53235895947697,-0.0567883918270695,1000,20,30.0,noise-blocks-dependence,5,MICE
268288,Variable_21,0.5715979245665235,-0.1027241113174646,1000,20,30.0,noise-blocks-dependence,5,MICE
268289,Variable_22,0.3771893449011131,-1.6105422987099534,1000,20,30.0,noise-blocks-dependence,5,MICE
268290,Variable_23,0.5256197910519409,0.3368148893397522,1000,20,30.0,noise-blocks-dependence,5,MICE
268291,Variable_24,0.5401276818345285,0.4468247970388554,1000,20,30.0,noise-blocks-dependence,5,MICE
268292,Variable_25,0.5194645769142592,0.6376818194832827,1000,20,30.0,noise-blocks-dependence,5,MICE
268293,Variable_26,0.5940324931963634,0.5879845062866379,1000,20,30.0,noise-blocks-dependence,5,MICE
268294,Variable_27,0.6009570892843084,0.784996602605649,1000,20,30.0,noise-blocks-dependence,5,MICE
268295,Variable_28,0.4483965133600011,-0.5166692356662079,1000,20,30.0,noise-blocks-dependence,5,MICE
268296,Variable_29,0.2635272445063158,0.2042862256644204,1000,20,30.0,noise-blocks-dependence,5,MICE
268297,Variable_30,0.5023888562941476,0.7017739574320496,1000,20,30.0,noise-blocks-dependence,5,MICE
268298,Variable_31,0.3610089513975759,-1.4336971676334005,1000,20,30.0,noise-blocks-dependence,5,MICE
268299,Variable_32,0.5447771377303219,0.3371019743355189,1000,20,30.0,noise-blocks-dependence,5,MICE
268300,Variable_33,0.5604107434689992,0.825222403820894,1000,20,30.0,noise-blocks-dependence,5,MICE
268301,Variable_34,0.5251991398501288,0.5339924939881455,1000,20,30.0,noise-blocks-dependence,5,MICE
268302,Variable_35,0.4514754278931688,0.4907706383748339,1000,20,30.0,noise-blocks-dependence,5,MICE
268303,Variable_36,0.293671141289144,0.4381366563879982,1000,20,30.0,noise-blocks-dependence,5,MICE
268304,Variable_37,0.4163286457326567,0.6633455408547029,1000,20,30.0,noise-blocks-dependence,5,MICE
268305,Variable_38,0.5645798702923592,0.5709214594364863,1000,20,30.0,noise-blocks-dependence,5,MICE
268306,Variable_39,0.4478763079197448,0.7803909977568455,1000,20,30.0,noise-blocks-dependence,5,MICE
268307,Variable_40,0.4111579576065556,-0.9496842969375012,1000,20,30.0,noise-blocks-dependence,5,MICE
268308,Variable_1,0.2257539747803471,-1.5064958216419382,1000,20,30.0,noise-blocks-dependence,6,MICE
268309,Variable_2,0.2807451776112629,-2.8195278283568723,1000,20,30.0,noise-blocks-dependence,6,MICE
268310,Variable_3,0.2130488087909633,-2.8238470489133007,1000,20,30.0,noise-blocks-dependence,6,MICE
268311,Variable_4,0.611724793220744,0.7002879718277879,1000,20,30.0,noise-blocks-dependence,6,MICE
268312,Variable_5,0.4299193667169015,0.8900135611942497,1000,20,30.0,noise-blocks-dependence,6,MICE
268313,Variable_6,0.5550240185942827,0.7613891106062675,1000,20,30.0,noise-blocks-dependence,6,MICE
268314,Variable_7,0.4716751699876764,-0.1885553715416705,1000,20,30.0,noise-blocks-dependence,6,MICE
268315,Variable_8,0.3445762583899169,-1.3943182500745208,1000,20,30.0,noise-blocks-dependence,6,MICE
268316,Variable_9,0.5631520767128283,-0.8620532601194024,1000,20,30.0,noise-blocks-dependence,6,MICE
268317,Variable_10,0.4653469551039368,-0.1937511186532585,1000,20,30.0,noise-blocks-dependence,6,MICE
268318,Variable_11,0.4066755054747909,-0.1714086578019225,1000,20,30.0,noise-blocks-dependence,6,MICE
268319,Variable_12,0.4520743568919353,-0.7068591699505951,1000,20,30.0,noise-blocks-dependence,6,MICE
268320,Variable_13,0.2990274831470269,-1.0539128744118065,1000,20,30.0,noise-blocks-dependence,6,MICE
268321,Variable_14,0.4986292269213779,-0.0281912835552926,1000,20,30.0,noise-blocks-dependence,6,MICE
268322,Variable_15,0.5246243471906354,-0.0276414241392504,1000,20,30.0,noise-blocks-dependence,6,MICE
268323,Variable_16,0.5294937086981553,0.3113332240197474,1000,20,30.0,noise-blocks-dependence,6,MICE
268324,Variable_17,0.5921911692060556,0.2510514661563632,1000,20,30.0,noise-blocks-dependence,6,MICE
268325,Variable_18,0.4141671959075174,-0.188284330660986,1000,20,30.0,noise-blocks-dependence,6,MICE
268326,Variable_19,0.5516773575671328,-0.104064933753027,1000,20,30.0,noise-blocks-dependence,6,MICE
268327,Variable_20,0.5170085170756122,-0.1231330904087462,1000,20,30.0,noise-blocks-dependence,6,MICE
268328,Variable_21,0.5728908213779653,0.0124375499239203,1000,20,30.0,noise-blocks-dependence,6,MICE
268329,Variable_22,0.3006161425635565,-2.6791101045076493,1000,20,30.0,noise-blocks-dependence,6,MICE
268330,Variable_23,0.5975578477390535,0.3009199976505737,1000,20,30.0,noise-blocks-dependence,6,MICE
268331,Variable_24,0.5654768158482286,0.4916430801234878,1000,20,30.0,noise-blocks-dependence,6,MICE
268332,Variable_25,0.5552233666150941,0.6256415942717299,1000,20,30.0,noise-blocks-dependence,6,MICE
268333,Variable_26,0.5810554752737037,0.617467411643551,1000,20,30.0,noise-blocks-dependence,6,MICE
268334,Variable_27,0.6057380351198576,0.7835600068728283,1000,20,30.0,noise-blocks-dependence,6,MICE
268335,Variable_28,0.4034305519825131,-0.8823093900494454,1000,20,30.0,noise-blocks-dependence,6,MICE
268336,Variable_29,0.3342849632278336,-0.4797017681161235,1000,20,30.0,noise-blocks-dependence,6,MICE
268337,Variable_30,0.5014142201993104,0.6582650391901488,1000,20,30.0,noise-blocks-dependence,6,MICE
268338,Variable_31,0.3915339661580405,-0.8195515789717731,1000,20,30.0,noise-blocks-dependence,6,MICE
268339,Variable_32,0.5234873602870439,0.3638509591965725,1000,20,30.0,noise-blocks-dependence,6,MICE
268340,Variable_33,0.5147319278732054,0.8727534510536183,1000,20,30.0,noise-blocks-dependence,6,MICE
268341,Variable_34,0.5537586384076671,0.5368267263347659,1000,20,30.0,noise-blocks-dependence,6,MICE
268342,Variable_35,0.4450658719650266,0.7105885224716082,1000,20,30.0,noise-blocks-dependence,6,MICE
268343,Variable_36,0.2900599538907353,-0.3323474199942289,1000,20,30.0,noise-blocks-dependence,6,MICE
268344,Variable_37,0.4738191271709714,0.8286814138899516,1000,20,30.0,noise-blocks-dependence,6,MICE
268345,Variable_38,0.5233648792866985,0.5846611938561863,1000,20,30.0,noise-blocks-dependence,6,MICE
268346,Variable_39,0.4544795381946508,0.7446759094021068,1000,20,30.0,noise-blocks-dependence,6,MICE
268347,Variable_40,0.2961256350106944,-2.776570197869094,1000,20,30.0,noise-blocks-dependence,6,MICE
268348,Variable_1,0.2232521215500135,-1.5092642975920132,1000,20,30.0,noise-blocks-dependence,7,MICE
268349,Variable_2,0.4293914532192808,-1.0073693496913925,1000,20,30.0,noise-blocks-dependence,7,MICE
268350,Variable_3,0.1856127793609078,-3.672128865555976,1000,20,30.0,noise-blocks-dependence,7,MICE
268351,Variable_4,0.5927775972377689,0.7206335717373258,1000,20,30.0,noise-blocks-dependence,7,MICE
268352,Variable_5,0.4574603738177719,0.8702472351704558,1000,20,30.0,noise-blocks-dependence,7,MICE
268353,Variable_6,0.5687753012832788,0.7672078997518681,1000,20,30.0,noise-blocks-dependence,7,MICE
268354,Variable_7,0.4135485284431927,-1.0939994847742611,1000,20,30.0,noise-blocks-dependence,7,MICE
268355,Variable_8,0.406020642757588,-0.6205582157801743,1000,20,30.0,noise-blocks-dependence,7,MICE
268356,Variable_9,0.6086849172604173,-0.8689291500797722,1000,20,30.0,noise-blocks-dependence,7,MICE
268357,Variable_10,0.3127775305396095,-1.3365662162531953,1000,20,30.0,noise-blocks-dependence,7,MICE
268358,Variable_11,0.4058489519835228,-0.051824579620455,1000,20,30.0,noise-blocks-dependence,7,MICE
268359,Variable_12,0.2581384092541378,-1.2785309758236791,1000,20,30.0,noise-blocks-dependence,7,MICE
268360,Variable_13,0.391877116337898,-0.0952259558303485,1000,20,30.0,noise-blocks-dependence,7,MICE
268361,Variable_14,0.4610308918303036,-0.2588450364798791,1000,20,30.0,noise-blocks-dependence,7,MICE
